visit_id,customer_id,signup_date,visit_date,week_start_date,is_last_week_dip_period,days_since_signup,visit_number_for_customer,previous_lifetime_visits,customer_cohort,plan,acquisition_channel,primary_device,region,referrer_source,app_version,feature_area,session_duration_minutes,pages_viewed,support_ticket_created,support_ticket_reason,mobile_crash_bug_exposed,email_campaign_received,promo_exposed,churn_risk_score,retained_next_7d,retention_drop_driver_hint
VIS-D3DE01A4508F,CUST-00574,2025-09-19,2026-04-20,2026-04-20,0,213,29,28,Power User,Pro,Referral,iOS,Northeast,linkedin,4.3.0,Integrations,15.86,8,0,,0,0,0,16.6,1,normal_activity
VIS-43A900A3E081,CUST-00576,2026-01-26,2026-04-20,2026-04-20,0,84,17,16,Power User,Free,Direct,Web,Northeast,instagram,web,Export,6.41,3,0,,0,0,0,33.6,1,normal_activity
VIS-DEB73F9456CB,CUST-00576,2026-01-26,2026-04-25,2026-04-20,0,89,18,17,Power User,Free,Direct,Web,Northeast,direct,web,AI Assistant,7.81,2,0,,0,0,0,35.4,1,normal_activity
VIS-1C4E71824463,CUST-00576,2026-01-26,2026-04-25,2026-04-20,0,89,19,18,Power User,Free,Direct,Web,Northeast,linkedin,web,Reports,5.47,4,0,,0,0,0,24.8,0,normal_activity
VIS-9728F58D630B,CUST-00576,2026-01-26,2026-04-22,2026-04-20,0,86,20,19,Power User,Free,Direct,Web,Northeast,google,web,Dashboard,5.28,2,0,,0,0,0,20.8,1,normal_activity
VIS-8B5E0123FC7C,CUST-00576,2026-01-26,2026-04-23,2026-04-20,0,87,21,20,Power User,Free,Direct,Web,Northeast,direct,web,Integrations,11.52,1,0,,0,0,1,22.2,0,normal_activity
VIS-C73CA1B3D569,CUST-00576,2026-01-26,2026-04-22,2026-04-20,0,86,22,21,Power User,Free,Direct,Web,Northeast,newsletter,web,Reports,5.4,3,0,,0,0,0,23.1,0,normal_activity
VIS-5879F1EAAEED,CUST-00577,2025-10-24,2026-04-21,2026-04-20,0,179,17,16,Returning,Pro,Email,Android,Midwest,linkedin,4.3.0,Dashboard,18.98,7,0,,0,0,0,24.1,1,normal_activity
VIS-AADCF1788ED1,CUST-00577,2025-10-24,2026-04-20,2026-04-20,0,178,18,17,Returning,Pro,Email,Android,Midwest,youtube,4.3.0,Reports,16.98,10,0,,0,0,0,28.1,1,normal_activity
VIS-073F27DD052F,CUST-00577,2025-10-24,2026-04-25,2026-04-20,0,183,19,18,Returning,Pro,Email,Android,Midwest,linkedin,4.2.9,Dashboard,14.06,4,0,,0,1,1,9.6,0,normal_activity
VIS-47E3ABA3E67E,CUST-00578,2025-12-26,2026-04-25,2026-04-20,0,120,12,11,Returning,Enterprise,Referral,Android,Midwest,linkedin,4.2.9,Search,28.7,11,0,,0,0,0,31.0,1,normal_activity
VIS-E858F6951439,CUST-00579,2025-10-03,2026-04-22,2026-04-20,0,201,8,7,Returning,Free,Partner,Android,South,instagram,4.3.0,Integrations,4.24,4,0,,0,0,1,39.9,1,normal_activity
VIS-45808048108F,CUST-00579,2025-10-03,2026-04-23,2026-04-20,0,202,9,8,Returning,Free,Partner,Android,South,youtube,4.3.0,Search,7.02,4,0,,0,0,0,51.1,0,normal_activity
VIS-5D944EF889DC,CUST-00580,2025-09-14,2026-04-26,2026-04-20,0,224,12,11,Power User,Enterprise,Organic Search,Web,Northeast,linkedin,web,Dashboard,22.22,6,0,,0,0,0,17.3,1,normal_activity
VIS-8A5464B5A462,CUST-00580,2025-09-14,2026-04-26,2026-04-20,0,224,13,12,Power User,Enterprise,Organic Search,Web,Northeast,newsletter,web,Dashboard,15.39,8,0,,0,0,0,12.5,1,normal_activity
VIS-73BB6188C80E,CUST-00580,2025-09-14,2026-04-23,2026-04-20,0,221,14,13,Power User,Enterprise,Organic Search,Web,Northeast,linkedin,web,Export,24.74,4,0,,0,0,0,12.6,0,normal_activity
VIS-FC98CD72DC8C,CUST-00581,2026-01-21,2026-04-23,2026-04-20,0,92,26,25,Power User,Enterprise,Organic Search,Android,International,instagram,4.2.9,Dashboard,20.24,12,0,,0,0,0,4.8,1,normal_activity
VIS-FCD6D976DD02,CUST-00581,2026-01-21,2026-04-22,2026-04-20,0,91,27,26,Power User,Enterprise,Organic Search,Android,International,partner_site,4.3.0,Reports,15.82,16,0,,0,0,0,17.4,1,normal_activity
VIS-09245D962CAE,CUST-00581,2026-01-21,2026-04-21,2026-04-20,0,90,28,27,Power User,Enterprise,Organic Search,Android,International,youtube,4.3.0,Reports,19.78,16,0,,0,0,1,7.2,1,normal_activity
VIS-1F37969F989E,CUST-00582,2025-12-01,2026-04-23,2026-04-20,0,143,29,28,Returning,Pro,Organic Search,iOS,West,linkedin,4.2.9,Reports,21.56,3,0,,0,0,0,23.9,1,normal_activity
VIS-04BF3B479EC2,CUST-00583,2025-10-21,2026-04-25,2026-04-20,0,186,4,3,New,Free,Direct,Android,South,google,4.3.0,Search,3.68,3,0,,0,0,0,64.4,1,normal_activity
VIS-9223AFD61179,CUST-00583,2025-10-21,2026-04-22,2026-04-20,0,183,5,4,New,Free,Direct,Android,South,partner_site,4.3.0,Search,7.66,2,0,,0,0,0,65.6,0,normal_activity
VIS-BC1CC7ACA4B0,CUST-00583,2025-10-21,2026-04-26,2026-04-20,0,187,6,5,New,Free,Direct,Android,South,instagram,4.2.9,Reports,7.89,1,0,,0,0,0,56.3,0,normal_activity
VIS-7A084ABFD24C,CUST-00583,2025-10-21,2026-04-26,2026-04-20,0,187,7,6,New,Free,Direct,Android,South,linkedin,4.3.0,Integrations,7.71,2,0,,0,0,0,69.3,0,normal_activity
VIS-DCF5B8A0E180,CUST-00584,2025-12-10,2026-04-22,2026-04-20,0,133,22,21,Power User,Enterprise,Organic Search,Android,West,direct,4.3.0,Billing,13.69,16,0,,0,0,0,1,1,normal_activity
VIS-90E054CF6DA6,CUST-00584,2025-12-10,2026-04-26,2026-04-20,0,137,23,22,Power User,Enterprise,Organic Search,Android,West,newsletter,4.2.8,AI Assistant,9.81,9,0,,0,0,0,8.0,1,normal_activity
VIS-3CB64A52A093,CUST-00584,2025-12-10,2026-04-22,2026-04-20,0,133,24,23,Power User,Enterprise,Organic Search,Android,West,direct,4.2.9,Reports,15.45,16,0,,0,0,0,5.8,1,normal_activity
VIS-20E7802ACFD7,CUST-00584,2025-12-10,2026-04-24,2026-04-20,0,135,25,24,Power User,Enterprise,Organic Search,Android,West,newsletter,4.2.9,Search,35.55,11,0,,0,0,0,16.2,1,normal_activity
VIS-0E0F9015C7D5,CUST-00585,2025-10-08,2026-04-20,2026-04-20,0,194,22,21,Power User,Basic,Organic Search,iOS,Northeast,instagram,4.2.8,Search,11.16,2,0,,0,0,0,10.4,1,normal_activity
VIS-6F2BC609F8A7,CUST-00585,2025-10-08,2026-04-21,2026-04-20,0,195,23,22,Power User,Basic,Organic Search,iOS,Northeast,partner_site,4.2.9,Reports,12.21,4,1,export failed,0,0,0,15.2,1,normal_activity
VIS-1764A208A932,CUST-00587,2025-09-29,2026-04-23,2026-04-20,0,206,15,14,Returning,Pro,Organic Search,Android,West,newsletter,4.2.9,Dashboard,20.9,5,0,,0,0,0,27.1,0,normal_activity
VIS-5C1899783C82,CUST-00588,2026-01-23,2026-04-23,2026-04-20,0,90,7,6,New,Free,Organic Search,Web,West,instagram,web,Dashboard,7.0,4,0,,0,0,0,63.1,1,normal_activity
VIS-20E4B6831EB9,CUST-00588,2026-01-23,2026-04-26,2026-04-20,0,93,8,7,New,Free,Organic Search,Web,West,direct,web,Search,4.12,5,0,,0,0,0,61.0,0,normal_activity
VIS-846D32D60ED4,CUST-00588,2026-01-23,2026-04-24,2026-04-20,0,91,9,8,New,Free,Organic Search,Web,West,linkedin,web,AI Assistant,9.25,3,0,,0,0,0,64.1,0,normal_activity
VIS-D3285748E0BF,CUST-00590,2026-02-19,2026-04-24,2026-04-20,0,64,6,5,At Risk,Basic,Organic Search,iOS,South,newsletter,4.3.0,Integrations,11.29,2,0,,0,0,0,65.2,0,normal_activity
VIS-70543DE609E2,CUST-00592,2025-09-14,2026-04-20,2026-04-20,0,218,17,16,Returning,Enterprise,Partner,iOS,Northeast,linkedin,4.2.9,Integrations,21.2,9,0,,0,0,0,17.6,1,normal_activity
VIS-EB5C11F64FE2,CUST-00592,2025-09-14,2026-04-20,2026-04-20,0,218,18,17,Returning,Enterprise,Partner,iOS,Northeast,linkedin,4.3.0,Dashboard,19.29,13,0,,0,0,0,26.6,1,normal_activity
VIS-34C2DA07A9DE,CUST-00592,2025-09-14,2026-04-24,2026-04-20,0,222,19,18,Returning,Enterprise,Partner,iOS,Northeast,google,4.3.0,Dashboard,21.0,9,0,,0,0,0,15.1,1,normal_activity
VIS-B2433D8C34C3,CUST-00592,2025-09-14,2026-04-23,2026-04-20,0,221,20,19,Returning,Enterprise,Partner,iOS,Northeast,instagram,4.2.9,Search,23.73,11,0,,0,0,0,16.9,1,normal_activity
VIS-19CEC30CBB4E,CUST-00592,2025-09-14,2026-04-21,2026-04-20,0,219,21,20,Returning,Enterprise,Partner,iOS,Northeast,newsletter,4.3.0,AI Assistant,23.07,13,0,,0,0,0,17.0,1,normal_activity
VIS-D8347D30B1A4,CUST-00593,2026-01-05,2026-04-20,2026-04-20,0,105,13,12,New,Basic,Direct,Web,Midwest,direct,web,Search,11.71,3,0,,0,0,1,33.4,0,normal_activity
VIS-FB3E79F586B5,CUST-00594,2025-12-25,2026-04-21,2026-04-20,0,117,10,9,New,Basic,Organic Search,Web,Northeast,youtube,web,Settings,11.29,4,0,,0,0,0,43.0,0,normal_activity
VIS-6CE06828A7E4,CUST-00594,2025-12-25,2026-04-24,2026-04-20,0,120,11,10,New,Basic,Organic Search,Web,Northeast,youtube,web,Export,12.66,5,0,,0,0,1,36.2,1,normal_activity
VIS-0BC084BD182A,CUST-00594,2025-12-25,2026-04-22,2026-04-20,0,118,12,11,New,Basic,Organic Search,Web,Northeast,google,web,Dashboard,7.72,3,0,,0,0,0,37.9,1,normal_activity
VIS-43E08C7E0A87,CUST-00594,2025-12-25,2026-04-25,2026-04-20,0,121,13,12,New,Basic,Organic Search,Web,Northeast,direct,web,AI Assistant,5.81,3,1,mobile crash,0,0,0,44.5,1,normal_activity
VIS-49D6E4577D07,CUST-00595,2026-01-28,2026-04-20,2026-04-20,0,82,8,7,Returning,Free,Organic Search,Web,South,linkedin,web,Dashboard,7.88,1,0,,0,0,0,45.9,1,normal_activity
VIS-C15BDCE98A1A,CUST-00596,2026-02-06,2026-04-21,2026-04-20,0,74,15,14,Returning,Pro,Organic Search,Android,Midwest,newsletter,4.2.8,Search,17.21,8,0,,0,0,0,25.5,0,normal_activity
VIS-F243977DBF9D,CUST-00596,2026-02-06,2026-04-20,2026-04-20,0,73,16,15,Returning,Pro,Organic Search,Android,Midwest,youtube,4.2.9,Dashboard,12.5,9,0,,0,0,0,26.4,1,normal_activity
VIS-F5CE682C22AD,CUST-00596,2026-02-06,2026-04-23,2026-04-20,0,76,17,16,Returning,Pro,Organic Search,Android,Midwest,google,4.3.0,Dashboard,11.09,10,0,,0,0,0,28.2,1,normal_activity
VIS-1B29E0C86CCA,CUST-00597,2026-02-07,2026-04-24,2026-04-20,0,76,7,6,At Risk,Free,Referral,Android,Midwest,linkedin,4.3.0,Export,7.0,3,0,,0,0,0,77.6,0,normal_activity
VIS-66A4EE7ED4B1,CUST-00597,2026-02-07,2026-04-24,2026-04-20,0,76,8,7,At Risk,Free,Referral,Android,Midwest,direct,4.2.9,Search,8.15,1,1,billing confusion,0,0,0,69.9,0,normal_activity
VIS-CF1F37275D95,CUST-00598,2025-09-17,2026-04-22,2026-04-20,0,217,5,4,Returning,Free,Referral,Web,Northeast,youtube,web,Search,5.14,2,1,billing confusion,0,0,1,51.0,0,normal_activity
VIS-2BF071BD9D0C,CUST-00599,2025-10-30,2026-04-21,2026-04-20,0,173,11,10,Power User,Free,Partner,Android,Northeast,youtube,4.3.0,Integrations,3.0,3,0,,0,0,0,35.0,1,normal_activity
VIS-349FE2D1B3C9,CUST-00599,2025-10-30,2026-04-20,2026-04-20,0,172,12,11,Power User,Free,Partner,Android,Northeast,youtube,4.2.8,Search,5.65,4,0,,0,0,0,43.7,1,normal_activity
VIS-C480026887E1,CUST-00599,2025-10-30,2026-04-20,2026-04-20,0,172,13,12,Power User,Free,Partner,Android,Northeast,newsletter,4.3.0,Search,7.78,1,0,,0,0,0,40.4,0,normal_activity
VIS-057C745B8123,CUST-00600,2026-02-05,2026-04-26,2026-04-20,0,80,9,8,New,Free,Paid Social,Web,Midwest,partner_site,web,Integrations,7.19,1,0,,0,0,0,51.1,0,normal_activity
VIS-5F334C14EE48,CUST-00600,2026-02-05,2026-04-20,2026-04-20,0,74,10,9,New,Free,Paid Social,Web,Midwest,instagram,web,Search,2.74,3,0,,0,0,1,56.6,0,normal_activity
VIS-43A488545953,CUST-00602,2026-03-01,2026-04-23,2026-04-20,0,53,4,3,New,Free,Paid Social,Web,South,linkedin,web,Reports,10.27,2,0,,0,0,1,57.7,0,normal_activity
VIS-A2013C57801D,CUST-00603,2025-10-04,2026-04-24,2026-04-20,0,202,18,17,Returning,Pro,Paid Social,Android,South,direct,4.3.0,Export,16.31,5,0,,0,0,0,20.9,1,normal_activity
VIS-2A6CC8720F08,CUST-00603,2025-10-04,2026-04-20,2026-04-20,0,198,19,18,Returning,Pro,Paid Social,Android,South,newsletter,4.2.9,Dashboard,19.47,5,0,,0,0,0,13.7,1,normal_activity
VIS-DF695743834B,CUST-00603,2025-10-04,2026-04-21,2026-04-20,0,199,20,19,Returning,Pro,Paid Social,Android,South,google,4.3.0,AI Assistant,10.43,8,0,,0,0,0,29.7,1,normal_activity
VIS-BA22F82E28E4,CUST-00603,2025-10-04,2026-04-20,2026-04-20,0,198,21,20,Returning,Pro,Paid Social,Android,South,partner_site,4.2.9,Export,9.36,9,0,,0,0,1,13.4,1,normal_activity
VIS-908E6CE25B0B,CUST-00604,2026-01-09,2026-04-25,2026-04-20,0,106,21,20,Power User,Pro,Paid Social,Android,South,partner_site,4.3.0,Dashboard,5.51,8,0,,0,0,1,11.9,1,normal_activity
VIS-F44F770307A6,CUST-00604,2026-01-09,2026-04-25,2026-04-20,0,106,22,21,Power User,Pro,Paid Social,Android,South,newsletter,4.2.9,Export,18.25,11,0,,0,0,0,6.1,1,normal_activity
VIS-E177FEA3E8FE,CUST-00604,2026-01-09,2026-04-23,2026-04-20,0,104,23,22,Power User,Pro,Paid Social,Android,South,google,4.2.9,Dashboard,17.59,3,0,,0,0,0,9.6,1,normal_activity
VIS-5D752775BD4A,CUST-00604,2026-01-09,2026-04-21,2026-04-20,0,102,24,23,Power User,Pro,Paid Social,Android,South,youtube,4.3.0,Billing,7.86,10,0,,0,0,0,13.2,1,normal_activity
VIS-808944625133,CUST-00605,2025-12-14,2026-04-25,2026-04-20,0,132,22,21,Power User,Pro,Referral,Android,West,linkedin,4.2.9,Dashboard,15.11,6,0,,0,0,0,11.9,1,normal_activity
VIS-733AE32BC8A1,CUST-00605,2025-12-14,2026-04-25,2026-04-20,0,132,23,22,Power User,Pro,Referral,Android,West,instagram,4.3.0,Search,18.24,6,0,,0,0,0,8.2,0,normal_activity
VIS-55AC06D958B5,CUST-00606,2026-01-03,2026-04-25,2026-04-20,0,112,21,20,Returning,Basic,Referral,iOS,West,instagram,4.2.9,Dashboard,8.28,6,0,,0,0,0,36.5,1,normal_activity
VIS-C3FDAAFD4AC8,CUST-00606,2026-01-03,2026-04-26,2026-04-20,0,113,22,21,Returning,Basic,Referral,iOS,West,direct,4.3.0,Reports,13.35,7,0,,0,0,1,33.6,1,normal_activity
VIS-54CE99CD21C9,CUST-00607,2025-10-13,2026-04-26,2026-04-20,0,195,10,9,Returning,Basic,Email,iOS,South,youtube,4.3.0,Export,4.87,6,0,,0,0,1,40.4,1,normal_activity
VIS-5EBC271076E2,CUST-00607,2025-10-13,2026-04-22,2026-04-20,0,191,11,10,Returning,Basic,Email,iOS,South,direct,4.2.8,Search,5.11,4,0,,0,0,0,36.6,0,normal_activity
VIS-4EA005EF929B,CUST-00608,2026-01-24,2026-04-24,2026-04-20,0,90,18,17,Returning,Basic,Referral,iOS,West,newsletter,4.3.0,Reports,5.64,5,0,,0,0,0,35.9,0,normal_activity
VIS-0F73EF75C79F,CUST-00608,2026-01-24,2026-04-20,2026-04-20,0,86,19,18,Returning,Basic,Referral,iOS,West,youtube,4.3.0,Dashboard,8.17,4,0,,0,0,0,28.4,1,normal_activity
VIS-1AE9F984BD6C,CUST-00611,2026-02-22,2026-04-24,2026-04-20,0,61,8,7,Returning,Basic,Partner,Web,Northeast,partner_site,web,Dashboard,7.42,3,0,,0,0,0,49.8,1,normal_activity
VIS-1F2884A4B410,CUST-00611,2026-02-22,2026-04-22,2026-04-20,0,59,9,8,Returning,Basic,Partner,Web,Northeast,newsletter,web,Reports,7.49,7,0,,0,0,0,46.8,1,normal_activity
VIS-78E793264680,CUST-00611,2026-02-22,2026-04-24,2026-04-20,0,61,10,9,Returning,Basic,Partner,Web,Northeast,partner_site,web,Billing,10.08,4,0,,0,0,0,43.0,1,normal_activity
VIS-79EE336879F0,CUST-00612,2025-09-16,2026-04-25,2026-04-20,0,221,2,1,Returning,Free,Organic Search,Web,Midwest,youtube,web,AI Assistant,0.87,2,0,,0,0,0,52.6,1,normal_activity
VIS-A19B8E2CE103,CUST-00612,2025-09-16,2026-04-20,2026-04-20,0,216,3,2,Returning,Free,Organic Search,Web,Midwest,direct,web,Export,5.24,4,0,,0,0,0,53.7,0,normal_activity
VIS-6A454DEAED86,CUST-00613,2025-10-03,2026-04-21,2026-04-20,0,200,6,5,Returning,Free,Organic Search,Web,Midwest,newsletter,web,Reports,3.32,3,0,,0,0,0,46.5,1,normal_activity
VIS-F7DADAF7B05B,CUST-00613,2025-10-03,2026-04-25,2026-04-20,0,204,7,6,Returning,Free,Organic Search,Web,Midwest,instagram,web,Dashboard,4.72,6,0,,0,0,0,49.2,0,normal_activity
VIS-228DA498A04B,CUST-00613,2025-10-03,2026-04-23,2026-04-20,0,202,8,7,Returning,Free,Organic Search,Web,Midwest,direct,web,Dashboard,10.36,2,0,,0,0,0,45.8,0,normal_activity
VIS-CD8C177E9038,CUST-00615,2025-11-19,2026-04-25,2026-04-20,0,157,4,3,New,Free,Referral,Android,West,direct,4.2.9,Dashboard,6.24,3,0,,0,0,0,63.5,0,normal_activity
VIS-D16BEC7D8507,CUST-00615,2025-11-19,2026-04-26,2026-04-20,0,158,5,4,New,Free,Referral,Android,West,newsletter,4.2.9,Dashboard,2.8,3,0,,0,0,0,66.8,1,normal_activity
VIS-22E4E6BACD11,CUST-00616,2026-02-01,2026-04-23,2026-04-20,0,81,30,29,Power User,Enterprise,Partner,Web,Midwest,youtube,web,Dashboard,22.29,9,0,,0,0,0,10.1,1,normal_activity
VIS-BCF6EE1BA8B4,CUST-00616,2026-02-01,2026-04-26,2026-04-20,0,84,31,30,Power User,Enterprise,Partner,Web,Midwest,partner_site,web,Dashboard,12.49,13,0,,0,0,0,10.4,1,normal_activity
VIS-8FB4DDBA63A5,CUST-00616,2026-02-01,2026-04-20,2026-04-20,0,78,32,31,Power User,Enterprise,Partner,Web,Midwest,instagram,web,Export,15.64,7,0,,0,0,0,12.6,0,normal_activity
VIS-F15097375C98,CUST-00616,2026-02-01,2026-04-21,2026-04-20,0,79,33,32,Power User,Enterprise,Partner,Web,Midwest,google,web,Dashboard,19.59,17,0,,0,0,0,3.6,1,normal_activity
VIS-E89911A82197,CUST-00617,2025-11-26,2026-04-23,2026-04-20,0,148,18,17,Returning,Pro,Referral,Web,International,youtube,web,Dashboard,4.03,9,0,,0,0,0,23.9,1,normal_activity
VIS-7768C3E741B3,CUST-00617,2025-11-26,2026-04-25,2026-04-20,0,150,19,18,Returning,Pro,Referral,Web,International,direct,web,Dashboard,13.15,10,0,,0,0,1,19.6,1,normal_activity
VIS-36308F70A75D,CUST-00617,2025-11-26,2026-04-24,2026-04-20,0,149,20,19,Returning,Pro,Referral,Web,International,google,web,Billing,6.78,4,0,,0,0,0,30.9,1,normal_activity
VIS-6E67C37D7BE9,CUST-00617,2025-11-26,2026-04-25,2026-04-20,0,150,21,20,Returning,Pro,Referral,Web,International,partner_site,web,Dashboard,20.53,6,0,,0,0,0,20.1,1,normal_activity
VIS-EB9F5DEE392A,CUST-00619,2025-09-04,2026-04-22,2026-04-20,0,230,9,8,New,Free,Organic Search,Web,South,newsletter,web,Reports,7.59,2,0,,0,0,0,62.3,0,normal_activity
VIS-09C0CF312678,CUST-00621,2025-12-12,2026-04-20,2026-04-20,0,129,38,37,Power User,Pro,Paid Social,iOS,International,instagram,4.2.8,AI Assistant,6.76,8,0,,0,0,0,13.6,1,normal_activity
VIS-EB08AEABCE31,CUST-00621,2025-12-12,2026-04-22,2026-04-20,0,131,39,38,Power User,Pro,Paid Social,iOS,International,partner_site,4.2.9,Export,16.09,6,0,,0,0,0,10.1,1,normal_activity
VIS-14F9D744FFD9,CUST-00621,2025-12-12,2026-04-23,2026-04-20,0,132,40,39,Power User,Pro,Paid Social,iOS,International,google,4.3.0,Integrations,13.99,6,0,,0,0,0,14.0,1,normal_activity
VIS-A1D7F33A6824,CUST-00621,2025-12-12,2026-04-23,2026-04-20,0,132,41,40,Power User,Pro,Paid Social,iOS,International,partner_site,4.3.0,Search,7.99,2,0,,0,0,0,11.9,1,normal_activity
VIS-A3AB570E92E2,CUST-00621,2025-12-12,2026-04-22,2026-04-20,0,131,42,41,Power User,Pro,Paid Social,iOS,International,instagram,4.3.0,Settings,8.54,5,0,,0,0,0,4.1,1,normal_activity
VIS-2470C4B4420A,CUST-00622,2025-10-26,2026-04-23,2026-04-20,0,179,8,7,New,Free,Partner,iOS,West,youtube,4.2.9,Dashboard,7.69,3,0,,0,0,0,53.8,0,normal_activity
VIS-60F0EC2DF4C4,CUST-00625,2025-10-06,2026-04-23,2026-04-20,0,199,3,2,New,Free,Direct,Web,Midwest,direct,web,Dashboard,6.63,1,0,,0,0,0,64.7,1,normal_activity
VIS-7DC73F79DC4B,CUST-00626,2025-10-06,2026-04-22,2026-04-20,0,198,9,8,New,Basic,Organic Search,Android,International,google,4.3.0,Search,4.32,3,0,,0,0,0,51.7,1,normal_activity
VIS-CC34E5DA52AA,CUST-00626,2025-10-06,2026-04-22,2026-04-20,0,198,10,9,New,Basic,Organic Search,Android,International,linkedin,4.2.9,Search,10.25,5,0,,0,0,0,49.6,0,normal_activity
VIS-AA5F3EDCF65C,CUST-00626,2025-10-06,2026-04-23,2026-04-20,0,199,11,10,New,Basic,Organic Search,Android,International,google,4.3.0,Dashboard,10.82,3,0,,0,0,1,44.3,1,normal_activity
VIS-5B2A5DDB1BBE,CUST-00626,2025-10-06,2026-04-26,2026-04-20,0,202,12,11,New,Basic,Organic Search,Android,International,google,4.2.9,AI Assistant,7.48,4,0,,0,0,0,40.0,0,normal_activity
VIS-B0A0041151AD,CUST-00628,2025-09-11,2026-04-25,2026-04-20,0,226,13,12,Returning,Basic,Organic Search,iOS,Northeast,partner_site,4.3.0,Search,5.66,4,0,,0,0,1,31.6,1,normal_activity
VIS-B993E8A9C3BB,CUST-00629,2026-01-01,2026-04-25,2026-04-20,0,114,13,12,Returning,Enterprise,Paid Social,iOS,West,partner_site,4.2.9,Dashboard,23.0,7,0,,0,0,1,19.9,1,normal_activity
VIS-7ACE290F8597,CUST-00629,2026-01-01,2026-04-20,2026-04-20,0,109,14,13,Returning,Enterprise,Paid Social,iOS,West,instagram,4.3.0,Integrations,8.39,11,0,,0,0,0,25.6,1,normal_activity
VIS-2AA602B3D8D2,CUST-00629,2026-01-01,2026-04-24,2026-04-20,0,113,15,14,Returning,Enterprise,Paid Social,iOS,West,linkedin,4.3.0,Settings,28.83,10,0,,0,0,0,26.4,0,normal_activity
VIS-4D858AC91C78,CUST-00629,2026-01-01,2026-04-26,2026-04-20,0,115,16,15,Returning,Enterprise,Paid Social,iOS,West,linkedin,4.2.9,Export,28.89,4,0,,0,0,0,25.3,0,normal_activity
VIS-499D45213F73,CUST-00631,2026-02-05,2026-04-20,2026-04-20,0,74,19,18,Returning,Pro,Email,Android,Midwest,google,4.2.8,Settings,6.73,9,0,,0,1,1,6.4,1,normal_activity
VIS-12C294C15DC6,CUST-00631,2026-02-05,2026-04-20,2026-04-20,0,74,20,19,Returning,Pro,Email,Android,Midwest,partner_site,4.3.0,AI Assistant,4.97,8,0,,0,1,0,27.5,1,normal_activity
VIS-29796496C13C,CUST-00631,2026-02-05,2026-04-22,2026-04-20,0,76,21,20,Returning,Pro,Email,Android,Midwest,google,4.3.0,Search,12.8,9,0,,0,1,1,4.3,1,normal_activity
VIS-37E84235CE4B,CUST-00633,2025-10-17,2026-04-25,2026-04-20,0,190,23,22,Power User,Pro,Email,iOS,Northeast,newsletter,4.3.0,Dashboard,13.72,7,0,,0,0,0,15.8,1,normal_activity
VIS-360F798DEDD3,CUST-00633,2025-10-17,2026-04-22,2026-04-20,0,187,24,23,Power User,Pro,Email,iOS,Northeast,instagram,4.3.0,Export,13.5,11,0,,0,1,0,4.9,0,normal_activity
VIS-763B8D409D07,CUST-00636,2025-09-10,2026-04-22,2026-04-20,0,224,6,5,New,Free,Direct,Android,Northeast,newsletter,4.3.0,Reports,6.69,3,0,,0,0,0,61.9,1,normal_activity
VIS-3BFA846DCC9D,CUST-00637,2025-12-02,2026-04-25,2026-04-20,0,144,19,18,New,Basic,Paid Social,Web,South,google,web,Dashboard,3.96,6,0,,0,0,1,39.5,1,normal_activity
VIS-D8AB63ACF7E3,CUST-00637,2025-12-02,2026-04-24,2026-04-20,0,143,20,19,New,Basic,Paid Social,Web,South,partner_site,web,Dashboard,9.39,7,0,,0,0,0,47.3,1,normal_activity
VIS-C44F607F4551,CUST-00638,2025-11-04,2026-04-24,2026-04-20,0,171,7,6,Returning,Free,Email,iOS,Midwest,newsletter,4.2.9,Integrations,6.31,4,0,,0,0,0,58.0,1,normal_activity
VIS-38E898A3329F,CUST-00639,2025-10-07,2026-04-25,2026-04-20,0,200,15,14,Returning,Pro,Paid Social,iOS,South,youtube,4.2.9,Export,12.18,5,0,,0,0,0,23.4,1,normal_activity
VIS-50A714CAB7F6,CUST-00639,2025-10-07,2026-04-24,2026-04-20,0,199,16,15,Returning,Pro,Paid Social,iOS,South,google,4.3.0,Search,19.88,7,0,,0,0,0,25.7,1,normal_activity
VIS-5E465CBE61B7,CUST-00639,2025-10-07,2026-04-23,2026-04-20,0,198,17,16,Returning,Pro,Paid Social,iOS,South,linkedin,4.3.0,Dashboard,18.35,7,0,,0,0,0,29.3,1,normal_activity
VIS-9162473E3419,CUST-00639,2025-10-07,2026-04-24,2026-04-20,0,199,18,17,Returning,Pro,Paid Social,iOS,South,instagram,4.2.9,AI Assistant,14.25,9,0,,0,0,0,29.6,1,normal_activity
VIS-2B1FC0C407CF,CUST-00640,2025-12-24,2026-04-22,2026-04-20,0,119,4,3,At Risk,Free,Email,Web,Midwest,youtube,web,Dashboard,6.24,2,0,,0,0,0,77.1,1,normal_activity
VIS-55F44696048A,CUST-00640,2025-12-24,2026-04-24,2026-04-20,0,121,5,4,At Risk,Free,Email,Web,Midwest,instagram,web,Search,6.75,3,0,,0,1,0,63.6,1,normal_activity
VIS-07DA48F8FA57,CUST-00642,2025-09-04,2026-04-20,2026-04-20,0,228,3,2,At Risk,Free,Partner,Android,West,google,4.3.0,AI Assistant,5.62,3,0,,0,0,0,81.4,1,normal_activity
VIS-4480AD5BACC0,CUST-00644,2025-09-16,2026-04-25,2026-04-20,0,221,6,5,Returning,Free,Direct,iOS,Northeast,linkedin,4.3.0,Search,6.75,1,0,,0,0,0,45.3,0,normal_activity
